index,sw_ticks,qpc_position,device_position,frames,flags
621,2531104372139,2531104599134,78255360,480,0
622,2531104526558,2531104700271,78255840,480,0
623,2531104679726,2531104795443,78256320,480,0
624,2531104679802,2531104901436,78256800,480,0
625,2531104842544,2531104996578,78257280,480,0
626,2531105002721,2531105096735,78257760,480,0
627,2531105002788,2531105197426,78258240,480,0
628,2531105155989,2531105297541,78258720,480,0
629,2531105314527,2531105398212,78259200,480,0
630,2531105314609,2531105499274,78259680,480,0
631,2531105477210,2531105600091,78260160,480,0
632,2531105477274,2531105696971,78260640,480,0
633,2531105628199,2531105796274,78261120,480,0
634,2531105779213,2531105901728,78261600,480,0
635,2531105779302,2531105997079,78262080,480,0
636,2531105928751,2531106098414,78262560,480,0
637,2531106088272,2531106200575,78263040,480,0
638,2531106088337,2531106298798,78263520,480,0
639,2531106238522,2531106399446,78264000,480,0
640,2531106386741,2531106499828,78264480,480,0
641,2531106386799,2531106595399,78264960,480,0
642,2531106549011,2531106700908,78265440,480,0
643,2531106706398,2531106801513,78265920,480,0
644,2531106706511,2531106896838,78266400,480,0
645,2531106853739,2531106998915,78266880,480,0
646,2531107016719,2531107097493,78267360,480,0
647,2531107016776,2531107197845,78267840,480,0
648,2531107172369,2531107298497,78268320,480,0
649,2531107172429,2531107398645,78268800,480,0
650,2531107337548,2531107498691,78269280,480,0
651,2531107491664,2531107599423,78269760,480,0
652,2531107491735,2531107700002,78270240,480,0
653,2531107654219,2531107800593,78270720,480,0
654,2531107810426,2531107899289,78271200,480,0
655,2531107810494,2531107999712,78271680,480,0
656,2531107965771,2531108095012,78272160,480,0
657,2531108123961,2531108200870,78272640,480,0
658,2531108124036,2531108296704,78273120,480,0
659,2531108281712,2531108401417,78273600,480,0
660,2531108281771,2531108498106,78274080,480,0
661,2531108434263,2531108597806,78274560,480,0
662,2531108600790,2531108697996,78275040,480,0
663,2531108600875,2531108799018,78275520,480,0
664,2531108756159,2531108899563,78276000,480,0
665,2531108924980,2531108999572,78276480,480,0
666,2531108925066,2531109095070,78276960,480,0
667,2531109071781,2531109200987,78277440,480,0
668,2531109239329,2531109301044,78277920,480,0
669,2531109239670,2531109396562,78278400,480,0
670,2531109391588,2531109501811,78278880,480,0
671,2531109391665,2531109597745,78279360,480,0
672,2531109546891,2531109698736,78279840,480,0
673,2531109705031,2531109798895,78280320,480,0
674,2531109705103,2531109899171,78280800,480,0
675,2531109857492,2531109999377,78281280,480,0
676,2531110006189,2531110099938,78281760,480,0
677,2531110007220,2531110194983,78282240,480,0
678,2531110164168,2531110300434,78282720,480,0
679,2531110326042,2531110395750,78283200,480,0
680,2531110326133,2531110501307,78283680,480,0
681,2531110484439,2531110597178,78284160,480,0
682,2531110484506,2531110702161,78284640,480,0
683,2531110644601,2531110799210,78285120,480,0
684,2531110801382,2531110897970,78285600,480,0
685,2531110801624,2531110998231,78286080,480,0
686,2531110956856,2531111098935,78286560,480,0
687,2531111116557,2531111194245,78287040,480,0
688,2531111116618,2531111299951,78287520,480,0
689,2531111278066,2531111395290,78288000,480,0
690,2531111278141,2531111501008,78288480,480,0
691,2531111426794,2531111596226,78288960,480,0
692,2531111579180,2531111702035,78289440,480,0
693,2531111579232,2531111797837,78289920,480,0
694,2531111735550,2531111897807,78290400,480,0
695,2531111890887,2531111998587,78290880,480,0
696,2531111890929,2531112098745,78291360,480,0
697,2531112047690,2531112199258,78291840,480,0
698,2531112208155,2531112299324,78292320,480,0
699,2531112208220,2531112400267,78292800,480,0
700,2531112366516,2531112500772,78293280,480,0
701,2531112561375,2531112596765,78293760,480,0
702,2531112561423,2531112702811,78294240,480,0
703,2531112686237,2531112798406,78294720,480,0
704,2531112686281,2531112897764,78295200,480,0
705,2531112830989,2531112998371,78295680,480,0
706,2531113000753,2531113099029,78296160,480,0
707,2531113000813,2531113199884,78296640,480,0
708,2531113140416,2531113300220,78297120,480,0
709,2531113364066,2531113395245,78297600,480,0
710,2531113364129,2531113500939,78298080,480,0
711,2531113445558,2531113597472,78298560,480,0
712,2531113607012,2531113698022,78299040,480,0
713,2531113607084,2531113798315,78299520,480,0
714,2531113780766,2531113899427,78300000,480,0
715,2531113780821,2531113999673,78300480,480,0
716,2531113923081,2531114099375,78300960,480,0
717,2531114093745,2531114200053,78301440,480,0
718,2531114093801,2531114300303,78301920,480,0
719,2531114243296,2531114395649,78302400,480,0
720,2531114398051,2531114500901,78302880,480,0
721,2531114398101,2531114596486,78303360,480,0
722,2531114552626,2531114701941,78303840,480,0
723,2531114705088,2531114802495,78304320,480,0
724,2531114705164,2531114897845,78304800,480,0
725,2531114860885,2531114998002,78305280,480,0
726,2531115020327,2531115099630,78305760,480,0
727,2531115020390,2531115199463,78306240,480,0
728,2531115176588,2531115299534,78306720,480,0
729,2531115176651,2531115399895,78307200,480,0
730,2531115324922,2531115501885,78307680,480,0
731,2531115479154,2531115597709,78308160,480,0
732,2531115479206,2531115698362,78308640,480,0
733,2531115635851,2531115799147,78309120,480,0
734,2531115792947,2531115899459,78309600,480,0
735,2531115793002,2531116000136,78310080,480,0
736,2531115945827,2531116095867,78310560,480,0
737,2531116094303,2531116202147,78311040,480,0
738,2531116094361,2531116297163,78311520,480,0
739,2531116254727,2531116397611,78312000,480,0
740,2531116417020,2531116502785,78312480,480,0
741,2531116417083,2531116600479,78312960,480,0
742,2531116565460,2531116695638,78313440,480,0
743,2531116719628,2531116796583,78313920,480,0
744,2531116719731,2531116902112,78314400,480,0
745,2531116873622,2531116997046,78314880,480,0
746,2531116873687,2531117098565,78315360,480,0
747,2531117028087,2531117198979,78315840,480,0
748,2531117186493,2531117299089,78316320,480,0
749,2531117186555,2531117399155,78316800,480,0
750,2531117347647,2531117499866,78317280,480,0
751,2531117500926,2531117600069,78317760,480,0
752,2531117500978,2531117695308,78318240,480,0
753,2531117653765,2531117796402,78318720,480,0
754,2531117811161,2531117901539,78319200,480,0
755,2531117811228,2531117996973,78319680,480,0
756,2531117959385,2531118097707,78320160,480,0
757,2531118114864,2531118197587,78320640,480,0
758,2531118114929,2531118297865,78321120,480,0
759,2531118271013,2531118398355,78321600,480,0
760,2531118271092,2531118498478,78322080,480,0
761,2531118421461,2531118599294,78322560,480,0
762,2531118587492,2531118699578,78323040,480,0
763,2531118587555,2531118800523,78323520,480,0
764,2531118742608,2531118895899,78324000,480,0
765,2531118900851,2531119001614,78324480,480,0
766,2531118900938,2531119096928,78324960,480,0
767,2531119054640,2531119197282,78325440,480,0
768,2531119208890,2531119303283,78325920,480,0
769,2531119208957,2531119398723,78326400,480,0
770,2531119364649,2531119498625,78326880,480,0
771,2531119516118,2531119599733,78327360,480,0
772,2531119516389,2531119699744,78327840,480,0
773,2531119672111,2531119800345,78328320,480,0
774,2531119672166,2531119895436,78328800,480,0
775,2531119838898,2531120001240,78329280,480,0
776,2531119991856,2531120097809,78329760,480,0
777,2531119991930,2531120198675,78330240,480,0
778,2531120146337,2531120298736,78330720,480,0
779,2531120301290,2531120399142,78331200,480,0
780,2531120301476,2531120499425,78331680,480,0
781,2531120453218,2531120600151,78332160,480,0
782,2531120615595,2531120695223,78332640,480,0
783,2531120615670,2531120796040,78333120,480,0
784,2531120772099,2531120901384,78333600,480,0
785,2531120772169,2531120997032,78334080,480,0
786,2531120925109,2531121097513,78334560,480,0
787,2531121079542,2531121197310,78335040,480,0
788,2531121079601,2531121297486,78335520,480,0
789,2531121234461,2531121398025,78336000,480,0
790,2531121390298,2531121497911,78336480,480,0
791,2531121390350,2531121598504,78336960,480,0
792,2531121545399,2531121699069,78337440,480,0
793,2531121706847,2531121799296,78337920,480,0
794,2531121706926,2531121899975,78338400,480,0
795,2531121861835,2531122000116,78338880,480,0
796,2531122020028,2531122095784,78339360,480,0
797,2531122020097,2531122200951,78339840,480,0
798,2531122174718,2531122296479,78340320,480,0
799,2531122174781,2531122401523,78340800,480,0
800,2531122329945,2531122496946,78341280,480,0
801,2531122492280,2531122597198,78341760,480,0
802,2531122492341,2531122697662,78342240,480,0
803,2531122649711,2531122798181,78342720,480,0
804,2531122810742,2531122899117,78343200,480,0
805,2531122810805,2531122999305,78343680,480,0
806,2531122965006,2531123100814,78344160,480,0
807,2531123118907,2531123195389,78344640,480,0
808,2531123119221,2531123301219,78345120,480,0
809,2531123273666,2531123396157,78345600,480,0
810,2531123440401,2531123501486,78346080,480,0
811,2531123440451,2531123597562,78346560,480,0
812,2531123645835,2531123698380,78347040,480,0
813,2531123645887,2531123799685,78347520,480,0
814,2531123751798,2531123900844,78348000,480,0
815,2531123899987,2531123999976,78348480,480,0
816,2531123900043,2531124095827,78348960,480,0
817,2531124078925,2531124201821,78349440,480,0
818,2531124078984,2531124297181,78349920,480,0
819,2531124210750,2531124397828,78350400,480,0
820,2531124362716,2531124498606,78350880,480,0
821,2531124521837,2531124600065,78351360,480,0
822,2531124521928,2531124695057,78351840,480,0
823,2531124674797,2531124800652,78352320,480,0
824,2531124674856,2531124896443,78352800,480,0
825,2531124823694,2531125001561,78353280,480,0
826,2531124981360,2531125097321,78353760,480,0
827,2531124981406,2531125197715,78354240,480,0
828,2531125138952,2531125298493,78354720,480,0
829,2531125291426,2531125399103,78355200,480,0
830,2531125291497,2531125499192,78355680,480,0
831,2531125448828,2531125599719,78356160,480,0
832,2531125601107,2531125700391,78356640,480,0
833,2531125601189,2531125794954,78357120,480,0
834,2531125763256,2531125900578,78357600,480,0
835,2531125922903,2531125995834,78358080,480,0
836,2531125923130,2531126096178,78358560,480,0
837,2531126080292,2531126201725,78359040,480,0
838,2531126080360,2531126296954,78359520,480,0
839,2531126238039,2531126397614,78360000,480,0
840,2531126392586,2531126493819,78360480,480,0
841,2531126392654,2531126599172,78360960,480,0
842,2531126546823,2531126699870,78361440,480,0
843,2531126701809,2531126800420,78361920,480,0
844,2531126701867,2531126895411,78362400,480,0
845,2531126853922,2531127000890,78362880,480,0
846,2531127013900,2531127100433,78363360,480,0
847,2531127013996,2531127195722,78363840,480,0
848,2531127164160,2531127300923,78364320,480,0
849,2531127326651,2531127396372,78364800,480,0
850,2531127326723,2531127501970,78365280,480,0
851,2531127490461,2531127597395,78365760,480,0
852,2531127490525,2531127698437,78366240,480,0
853,2531127636096,2531127798761,78366720,480,0
854,2531127792379,2531127901000,78367200,480,0
855,2531127792440,2531127999094,78367680,480,0
856,2531127947270,2531128099603,78368160,480,0
857,2531128103583,2531128200122,78368640,480,0
858,2531128103670,2531128295347,78369120,480,0
859,2531128264032,2531128400680,78369600,480,0
860,2531128422537,2531128496852,78370080,480,0
861,2531128422580,2531128596598,78370560,480,0
862,2531128578551,2531128702075,78371040,480,0
863,2531128578600,2531128797222,78371520,480,0
864,2531128734496,2531128898009,78372000,480,0
865,2531128889730,2531128997830,78372480,480,0
866,2531128889785,2531129098629,78372960,480,0
867,2531129046272,2531129198776,78373440,480,0
868,2531129195186,2531129299069,78373920,480,0
869,2531129195378,2531129399267,78374400,480,0
870,2531129353870,2531129499910,78374880,480,0
871,2531129505292,2531129598868,78375360,480,0
872,2531129505371,2531129699035,78375840,480,0
873,2531129662717,2531129800010,78376320,480,0
874,2531129821725,2531129895087,78376800,480,0
875,2531129821769,2531130001164,78377280,480,0
876,2531129977880,2531130096400,78377760,480,0
877,2531129977983,2531130202575,78378240,480,0
878,2531130137478,2531130297648,78378720,480,0
879,2531130288749,2531130397840,78379200,480,0
880,2531130288806,2531130498169,78379680,480,0
881,2531130447840,2531130598590,78380160,480,0
882,2531130607715,2531130699194,78380640,480,0
883,2531130607771,2531130799701,78381120,480,0
884,2531130758622,2531130899584,78381600,480,0
885,2531130921535,2531131000150,78382080,480,0
886,2531130921585,2531131095507,78382560,480,0
887,2531131078002,2531131201117,78383040,480,0
888,2531131078064,2531131296377,78383520,480,0
889,2531131228974,2531131401913,78384000,480,0
890,2531131388769,2531131497266,78384480,480,0
891,2531131388829,2531131597538,78384960,480,0
892,2531131544281,2531131698197,78385440,480,0
893,2531131694935,2531131798591,78385920,480,0
894,2531131694997,2531131899044,78386400,480,0
895,2531131845999,2531131999990,78386880,480,0
896,2531132007345,2531132099575,78387360,480,0
897,2531132007404,2531132195206,78387840,480,0
898,2531132162545,2531132300352,78388320,480,0
899,2531132313418,2531132397933,78388800,480,0
900,2531132313495,2531132501225,78389280,480,0
901,2531132472394,2531132596363,78389760,480,0
902,2531132633957,2531132701801,78390240,480,0
903,2531132634016,2531132797551,78390720,480,0
904,2531132789774,2531132897530,78391200,480,0
905,2531132789834,2531132997694,78391680,480,0
906,2531132945197,2531133098667,78392160,480,0
907,2531133106678,2531133198656,78392640,480,0
908,2531133106768,2531133298894,78393120,480,0
909,2531133256706,2531133399704,78393600,480,0
910,2531133408723,2531133499747,78394080,480,0
911,2531133408772,2531133595648,78394560,480,0
912,2531133564778,2531133701518,78395040,480,0
913,2531133719523,2531133801957,78395520,480,0
914,2531133719579,2531133897453,78396000,480,0
915,2531133880155,2531133998124,78396480,480,0
916,2531133880202,2531134098288,78396960,480,0
917,2531134037509,2531134199027,78397440,480,0
918,2531134187510,2531134299604,78397920,480,0
919,2531134187582,2531134400497,78398400,480,0
920,2531134342811,2531134495744,78398880,480,0
921,2531134503844,2531134600428,78399360,480,0
922,2531134503899,2531134696110,78399840,480,0
923,2531134658297,2531134796119,78400320,480,0
924,2531134820773,2531134901820,78400800,480,0
925,2531134820847,2531134996811,78401280,480,0
926,2531134981366,2531135097941,78401760,480,0
927,2531134981430,2531135203197,78402240,480,0
928,2531135126628,2531135298925,78402720,480,0
929,2531135281807,2531135399328,78403200,480,0
930,2531135281858,2531135499393,78403680,480,0
931,2531135436802,2531135594960,78404160,480,0
932,2531135588131,2531135700771,78404640,480,0
933,2531135588200,2531135801371,78405120,480,0
934,2531135743735,2531135896638,78405600,480,0
935,2531135899733,2531136002233,78406080,480,0
936,2531135899782,2531136098395,78406560,480,0
937,2531136055205,2531136198350,78407040,480,0
938,2531136215071,2531136298721,78407520,480,0
